customer_id,segment,first_purchase_date,last_purchase_date,signup_channel,region,age_band
103004,Value,2023-01-07,2024-11-05,Web,South,18-24
103005,Regular,2023-03-27,2024-12-17,App,North,18-24
103006,Regular,2023-01-13,2024-10-17,App,South,45-54
103007,Value,2023-02-05,2024-12-13,App,East,55+
103008,Value,2023-01-06,2024-11-19,App,North,18-24
103009,Regular,2023-05-13,2024-12-23,Web,East,35-44
103010,Regular,2023-01-23,2024-12-29,Store,East,45-54
103011,Bargain,2023-05-03,2024-11-19,App,West,35-44
103012,Regular,2023-01-06,2024-12-18,App,South,45-54
103013,Regular,2023-01-03,2024-11-08,App,North,18-24
103014,Regular,2023-04-07,2024-05-16,App,South,18-24
103015,Regular,2023-01-07,2023-09-16,App,South,25-34
103016,Bargain,2023-10-06,2024-12-24,App,North,55+
103017,Value,2023-02-05,2024-12-30,Store,West,45-54
103018,Regular,2023-03-05,2024-07-04,App,East,25-34
103019,Regular,2023-02-19,2024-12-30,App,West,25-34
103020,Regular,2023-03-26,2024-09-22,Web,South,25-34
103021,Regular,2023-02-22,2024-02-13,Web,West,55+
103022,Regular,2023-03-03,2024-09-24,App,North,45-54
103023,Regular,2023-01-31,2024-11-24,Web,North,35-44
103024,Regular,2023-02-21,2024-10-06,Store,South,25-34
103025,Value,2023-01-08,2024-12-26,App,East,18-24
103026,Regular,2023-02-02,2024-12-25,Web,North,25-34
103027,Bargain,2023-02-13,2024-12-28,Web,South,55+
103028,Regular,2023-02-11,2024-11-26,Web,East,35-44
103029,Regular,2023-02-18,2024-12-20,Store,North,25-34
103030,Regular,2023-01-26,2024-09-25,Web,South,55+
103031,Value,2023-01-08,2024-12-26,App,West,25-34
103032,Regular,2023-01-01,2024-12-21,Web,North,18-24
103033,Regular,2023-01-24,2024-09-25,App,West,55+
103034,Bargain,2023-02-07,2024-05-26,Web,South,25-34
103035,Regular,2023-01-16,2024-12-22,App,East,25-34
103036,Regular,2023-05-30,2024-11-22,App,East,55+
103037,Value,2023-02-18,2024-12-29,Store,West,35-44
103038,Value,2023-01-26,2024-04-16,App,South,25-34
103039,Regular,2023-01-05,2024-12-20,Store,South,35-44
103040,Regular,2023-01-28,2023-11-21,App,South,45-54
103041,Bargain,2023-01-04,2024-12-15,App,East,25-34
103042,Regular,2023-01-03,2024-08-05,App,West,18-24
103043,Regular,2023-02-17,2024-11-01,App,North,18-24
103044,Regular,2023-01-14,2024-10-14,App,West,55+
103045,Bargain,2023-01-21,2024-09-21,Web,North,35-44
103046,Regular,2023-02-21,2024-10-08,Web,West,18-24
103047,Regular,2023-03-14,2024-09-27,App,East,18-24
103048,Bargain,2023-01-07,2024-11-29,Web,South,25-34
103049,Regular,2023-03-23,2024-12-01,Web,South,25-34
103050,Bargain,2023-01-03,2024-12-11,App,South,25-34
103051,Value,2023-01-06,2024-12-08,Web,North,35-44
103052,Regular,2023-01-10,2024-12-27,App,South,35-44
103053,Regular,2023-02-03,2024-10-03,Store,South,25-34
103054,Regular,2023-01-31,2024-10-25,App,West,35-44
103055,Regular,2023-04-22,2024-12-24,App,East,45-54
103056,Regular,2023-03-02,2024-12-22,Store,North,18-24
103057,Value,2023-01-14,2024-09-09,Web,South,25-34
103058,Regular,2023-03-19,2024-11-22,App,West,25-34
103059,Regular,2023-01-24,2024-12-01,App,East,45-54
103060,Regular,2023-01-19,2024-12-04,Web,East,45-54
103061,Regular,2023-01-06,2024-04-09,App,East,18-24
103062,Regular,2023-04-20,2024-10-28,Web,South,18-24
103063,Bargain,2023-01-18,2024-12-22,Web,North,35-44
103064,Regular,2023-01-11,2024-12-04,App,West,25-34
103065,Regular,2023-01-21,2023-05-28,Store,North,18-24
103066,Regular,2023-01-19,2024-08-09,Web,West,45-54
103067,Value,2023-01-06,2024-12-10,App,East,25-34
103068,Regular,2023-01-20,2023-09-03,App,South,25-34
103069,Regular,2023-01-06,2024-11-19,App,North,35-44
103070,Value,2023-01-10,2024-11-05,Web,North,25-34
103071,Bargain,2023-02-24,2024-11-18,App,East,55+
103072,Bargain,2023-01-01,2024-04-25,App,East,25-34
103073,Regular,2023-02-15,2024-10-02,App,East,18-24
103074,Bargain,2023-03-02,2024-09-11,App,South,18-24
103075,Bargain,2023-01-13,2024-11-28,Web,South,18-24
103076,Regular,2023-01-18,2024-07-20,App,East,45-54
103077,Regular,2023-06-04,2024-07-21,Web,West,25-34
103078,Regular,2023-04-01,2024-08-19,App,East,25-34
103079,Regular,2023-01-01,2024-12-26,App,North,55+
103080,Regular,2023-01-03,2024-09-29,Web,South,35-44
103081,Value,2023-01-21,2024-12-30,Web,South,35-44
103082,Regular,2023-01-09,2024-04-06,Web,North,25-34
103083,Regular,2023-02-21,2024-11-13,Web,North,35-44
103084,Regular,2023-01-27,2024-02-29,App,North,55+
103085,Regular,2023-01-30,2024-12-31,App,North,35-44
103086,Regular,2023-01-16,2024-12-11,Web,North,45-54
103087,Regular,2023-01-23,2024-09-16,Store,East,35-44
103088,Regular,2023-01-18,2024-12-07,App,South,45-54
103089,Bargain,2023-01-22,2024-03-21,App,South,55+
103090,Bargain,2023-04-13,2024-07-06,App,South,55+
103091,Bargain,2023-01-01,2024-07-24,App,North,25-34
103092,Bargain,2023-04-14,2024-07-12,Store,West,25-34
103093,Bargain,2023-02-17,2024-11-26,App,West,45-54
103094,Regular,2023-01-07,2024-07-22,App,North,35-44
103095,Value,2023-01-03,2024-12-04,Web,North,35-44
103096,Value,2023-01-07,2024-03-29,Web,South,35-44
103097,Regular,2023-02-18,2024-10-01,Web,West,18-24
103098,Regular,2023-01-28,2024-12-16,Web,South,45-54
103099,Value,2023-02-27,2024-12-08,Store,East,35-44
103100,Bargain,2023-03-26,2024-02-26,App,South,18-24
103101,Value,2023-03-29,2023-12-04,App,East,35-44
103102,Bargain,2023-01-27,2024-12-04,Web,North,35-44
103103,Regular,2023-03-25,2024-12-09,App,North,55+
103104,Regular,2023-01-29,2024-10-13,Web,East,18-24
103105,Regular,2023-02-27,2024-06-12,App,East,18-24
103106,Regular,2023-02-04,2024-10-05,Web,North,25-34
103107,Regular,2023-03-07,2024-07-02,App,East,55+
103108,Value,2023-01-01,2024-12-26,Web,East,18-24
103109,Bargain,2023-02-15,2024-04-21,App,East,25-34
103110,Regular,2023-03-28,2024-03-10,Web,South,45-54
103111,Regular,2023-03-14,2024-02-11,App,South,55+
103112,Regular,2023-01-24,2024-11-29,Web,East,18-24
103113,Regular,2023-01-31,2024-11-17,App,East,35-44
103114,Regular,2023-02-13,2023-12-25,Web,North,25-34
103115,Regular,2023-08-21,2024-11-16,App,South,45-54
103116,Value,2023-01-10,2024-12-25,App,North,25-34
103117,Regular,2023-01-30,2024-06-19,Web,South,45-54
103118,Regular,2023-04-05,2024-12-05,Web,North,25-34
103119,Regular,2023-04-22,2024-12-30,Web,South,45-54
103120,Value,2023-01-07,2024-10-30,Web,South,25-34
103121,Regular,2023-01-07,2024-10-18,Web,West,25-34
103122,Regular,2023-01-12,2024-11-29,Web,North,45-54
103123,Regular,2023-03-07,2024-03-30,Store,East,45-54
103124,Value,2023-01-02,2024-12-15,Store,West,55+
103125,Value,2023-02-15,2024-12-20,Web,South,25-34
103126,Regular,2023-02-28,2024-09-24,Web,East,25-34
103127,Value,2023-01-01,2024-12-08,App,East,18-24
103128,Regular,2023-01-28,2024-12-23,App,West,45-54
103129,Bargain,2023-02-12,2024-08-12,App,West,18-24
103130,Regular,2023-04-12,2024-11-26,Web,West,55+
103131,Bargain,2023-01-23,2024-10-11,App,East,25-34
103132,Value,2023-01-25,2024-11-30,App,North,25-34
103133,Value,2023-03-04,2024-12-16,Web,South,45-54
103134,Regular,2023-01-11,2024-07-26,App,East,35-44
103135,Regular,2023-01-01,2024-12-25,Web,West,35-44
103136,Bargain,2023-01-19,2024-11-04,Web,North,18-24
103137,Value,2023-01-13,2024-04-17,App,North,35-44
103138,Regular,2023-03-01,2024-12-11,Store,West,18-24
103139,Regular,2023-01-02,2024-06-02,App,East,55+
103140,Regular,2023-01-21,2023-08-14,Web,West,55+
103141,Value,2023-01-16,2024-09-29,Web,South,35-44
103142,Bargain,2023-06-02,2023-11-26,Web,North,45-54
103143,Value,2023-01-08,2024-12-12,Web,East,45-54
103144,Bargain,2023-01-05,2024-12-17,Web,East,25-34
103145,Regular,2023-01-08,2024-12-21,Web,South,35-44
103146,Regular,2023-05-29,2024-01-04,Web,East,18-24
103147,Regular,2023-01-17,2024-11-05,App,South,25-34
103148,Bargain,2023-02-06,2024-09-21,App,West,25-34
103149,Value,2023-01-21,2024-10-02,Store,South,35-44
103150,Value,2023-01-24,2024-12-29,Web,East,45-54
103151,Regular,2023-03-14,2024-12-27,App,North,18-24
103152,Regular,2023-01-15,2024-11-14,Web,West,25-34
103153,Value,2023-02-06,2024-12-24,Web,North,25-34
103154,Value,2023-01-23,2024-11-24,App,East,25-34
103155,Regular,2023-01-08,2024-09-08,Web,West,55+
103156,Value,2023-01-02,2024-11-19,App,East,25-34
103157,Value,2023-03-04,2024-07-13,App,North,25-34
103158,Bargain,2023-07-17,2024-05-21,Web,South,45-54
103159,Regular,2023-04-02,2024-04-18,Web,East,18-24
103160,Bargain,2023-02-04,2024-10-02,Web,South,45-54
103161,Bargain,2023-02-24,2024-11-20,Web,South,35-44
103162,Value,2023-01-15,2024-12-14,App,West,25-34
103163,Regular,2023-06-11,2024-06-21,Web,North,45-54
103164,Regular,2023-02-13,2024-10-21,Store,South,25-34
103165,Regular,2023-02-05,2024-12-14,Web,North,25-34
103166,Value,2023-01-07,2024-12-28,Web,West,25-34
103167,Value,2023-02-08,2024-11-01,Web,West,25-34
103168,Value,2023-02-20,2024-11-10,Web,North,25-34
103169,Regular,2023-01-02,2024-09-15,App,East,25-34
103170,Bargain,2023-03-26,2024-12-15,Store,North,35-44
103171,Regular,2023-01-13,2024-10-17,Web,South,18-24
103172,Regular,2023-02-06,2024-12-31,App,East,35-44
103173,Bargain,2023-02-15,2024-06-17,App,South,25-34
103174,Regular,2023-01-02,2024-05-28,Web,North,35-44
103175,Value,2023-01-13,2024-12-29,Web,North,18-24
103176,Bargain,2023-01-05,2024-07-11,Web,West,18-24
103177,Regular,2023-01-02,2024-11-10,Web,South,55+
103178,Value,2023-01-13,2024-12-29,Web,North,25-34
103179,Regular,2023-01-24,2024-11-07,Web,South,35-44
103180,Bargain,2023-01-03,2024-08-06,Web,East,25-34
103181,Regular,2023-02-17,2024-12-27,App,East,18-24
103182,Regular,2023-02-26,2024-12-24,App,West,18-24
103183,Value,2023-01-03,2024-01-07,App,East,18-24
103184,Value,2023-03-01,2024-12-23,Web,South,25-34
103185,Value,2023-01-01,2024-11-09,App,West,18-24
103186,Regular,2023-01-21,2024-12-26,Store,West,55+
103187,Bargain,2023-02-27,2024-12-08,App,South,25-34
103188,Value,2023-01-02,2024-12-08,Web,East,35-44
103189,Regular,2023-02-05,2024-12-28,Web,South,55+
103190,Value,2023-01-11,2024-12-17,Web,West,45-54
103191,Value,2023-03-11,2024-12-31,App,West,25-34
103192,Regular,2023-02-16,2024-11-30,App,West,45-54
103193,Regular,2023-04-06,2024-11-24,Web,South,45-54
103194,Regular,2023-01-26,2024-12-18,App,West,35-44
103195,Regular,2023-04-25,2024-12-22,Web,South,35-44
103196,Regular,2023-02-04,2024-12-25,Web,North,35-44
103197,Value,2023-03-01,2024-08-15,Web,South,25-34
103198,Value,2023-01-06,2024-12-25,Web,South,18-24
103199,Bargain,2023-02-24,2023-03-15,Store,East,35-44
103200,Regular,2023-03-01,2023-11-30,Web,North,45-54
103201,Bargain,2023-01-11,2024-12-20,App,South,25-34
103202,Bargain,2023-03-21,2024-12-18,App,West,25-34
103203,Regular,2023-01-12,2024-12-25,App,North,55+
103204,Bargain,2023-05-24,2024-11-06,Web,South,18-24
103205,Regular,2023-01-30,2024-10-29,App,South,25-34
103206,Value,2023-01-04,2024-12-26,Web,South,35-44
103207,Value,2023-03-09,2024-12-16,App,South,35-44
103208,Value,2023-01-07,2024-12-14,Web,South,18-24
103209,Value,2023-01-20,2024-12-28,Web,East,25-34
103210,Regular,2023-01-04,2024-10-27,App,South,45-54
103211,Regular,2023-02-25,2024-12-21,App,North,45-54
103212,Regular,2023-04-24,2024-12-03,App,South,45-54
103213,Regular,2023-01-21,2024-08-11,Web,East,25-34
103214,Value,2023-01-05,2023-11-14,App,South,35-44
103215,Regular,2023-01-09,2024-04-08,Web,North,55+
103216,Regular,2023-06-11,2024-11-06,Web,North,25-34
103217,Value,2023-01-07,2024-12-15,Store,South,35-44
103218,Regular,2023-01-27,2024-12-26,Web,North,35-44
103219,Regular,2023-01-10,2024-08-30,Web,North,25-34
103220,Regular,2023-01-10,2024-06-17,Web,West,55+
103221,Bargain,2023-01-10,2024-08-29,Web,West,35-44
103222,Regular,2023-02-24,2024-02-09,App,North,25-34
103223,Regular,2023-06-09,2024-12-24,App,West,35-44
103224,Value,2023-01-19,2024-01-04,App,North,25-34
103225,Bargain,2023-07-28,2024-01-22,Web,West,25-34
103226,Regular,2023-02-02,2024-12-01,App,North,45-54
103227,Value,2023-01-28,2024-07-28,Web,North,35-44
103228,Regular,2023-02-23,2024-11-11,Web,North,45-54
103229,Regular,2023-01-15,2024-12-19,Web,North,25-34
103230,Regular,2023-01-16,2024-04-22,App,North,35-44
103231,Value,2023-01-08,2023-08-31,App,East,25-34
103232,Regular,2023-01-01,2024-12-06,Web,West,45-54
103233,Value,2023-01-22,2024-12-23,App,East,35-44
103234,Value,2023-03-13,2024-12-23,Web,North,35-44
103235,Value,2023-02-03,2023-12-12,Web,North,45-54
103236,Bargain,2023-02-10,2024-11-24,App,North,25-34
103237,Regular,2023-01-21,2024-11-24,Web,West,35-44
103238,Regular,2023-01-20,2024-12-14,Web,West,18-24
103239,Regular,2023-01-01,2024-12-17,App,South,18-24
103240,Bargain,2023-01-08,2024-11-14,Web,North,25-34
103241,Regular,2023-01-20,2024-12-07,Web,South,18-24
103242,Bargain,2023-03-30,2024-12-24,App,West,55+
103243,Regular,2023-02-27,2024-12-28,App,North,25-34
103244,Value,2023-01-04,2024-10-18,Web,West,35-44
103245,Regular,2023-01-02,2024-04-19,App,East,25-34
103246,Regular,2023-04-11,2024-10-27,Web,North,25-34
103247,Bargain,2023-01-29,2024-07-12,Web,West,25-34
103248,Bargain,2023-03-23,2024-10-21,App,South,25-34
103249,Regular,2023-01-28,2024-10-05,Store,East,25-34
103250,Bargain,2023-03-22,2024-12-03,App,North,35-44
103251,Regular,2023-02-19,2023-12-31,Web,North,35-44
103252,Regular,2023-01-05,2024-11-14,Web,East,35-44
103253,Regular,2023-01-19,2024-12-22,App,West,18-24
103254,Value,2023-01-08,2024-12-26,App,East,45-54
103255,Bargain,2023-02-03,2024-10-06,Web,West,18-24
103256,Value,2023-02-08,2024-12-10,Web,North,25-34
103257,Regular,2023-01-17,2023-12-07,Store,West,18-24
103258,Regular,2023-02-03,2024-12-25,Store,West,25-34
103259,Value,2023-03-03,2024-10-13,App,West,45-54
103260,Value,2023-01-02,2024-11-07,Web,North,25-34
103261,Regular,2023-01-21,2024-08-01,App,West,45-54
103262,Value,2023-01-10,2024-11-01,Web,West,25-34
103263,Regular,2023-03-06,2024-12-20,Web,South,25-34
103264,Regular,2023-06-05,2024-10-29,App,West,18-24
103265,Regular,2023-03-07,2024-12-26,App,East,45-54
103266,Value,2023-04-16,2024-12-25,App,North,25-34
103267,Regular,2023-03-02,2023-11-23,Web,North,25-34
103268,Bargain,2023-07-26,2024-12-10,Web,East,35-44
103269,Value,2023-02-25,2024-05-14,Store,East,45-54
103270,Bargain,2023-03-01,2024-10-29,Web,West,35-44
103271,Regular,2023-02-24,2024-05-08,App,North,55+
103272,Regular,2023-04-12,2024-12-03,App,South,25-34
103273,Regular,2023-01-12,2024-12-07,App,South,35-44
103274,Regular,2023-01-02,2024-01-19,App,North,35-44
103275,Bargain,2023-02-20,2024-12-17,Web,South,18-24
103276,Regular,2023-02-19,2024-12-29,App,North,35-44
103277,Regular,2023-01-22,2024-12-02,Store,West,25-34
103278,Regular,2023-03-20,2024-10-19,App,South,35-44
103279,Value,2023-02-15,2024-12-16,App,East,35-44
103280,Regular,2023-01-02,2024-09-02,App,East,35-44
103281,Value,2023-01-12,2024-12-13,App,East,25-34
103282,Regular,2023-01-03,2024-09-14,App,South,45-54
103283,Value,2023-01-09,2024-12-26,App,North,25-34
103284,Value,2023-01-05,2023-11-19,Web,North,35-44
103285,Regular,2023-01-28,2024-02-11,App,South,55+
103286,Regular,2023-01-22,2024-12-13,Web,South,55+
103287,Regular,2023-01-23,2024-10-16,App,East,25-34
103288,Value,2023-02-17,2023-11-12,App,West,55+
103289,Regular,2023-01-11,2024-05-30,App,West,35-44
103290,Regular,2023-04-21,2024-10-02,App,West,35-44
103291,Regular,2023-01-26,2024-11-28,App,West,35-44
103292,Regular,2023-02-04,2024-12-09,App,West,55+
103293,Regular,2023-03-12,2024-06-27,Web,West,45-54
103294,Regular,2023-03-29,2024-12-31,App,North,45-54
103295,Bargain,2023-05-21,2024-11-08,App,North,35-44
103296,Regular,2023-05-07,2024-10-21,Web,North,25-34
103297,Regular,2023-01-20,2024-03-05,Web,North,18-24
103298,Regular,2023-02-14,2024-02-23,Store,North,35-44
103299,Value,2023-01-19,2024-10-15,App,South,18-24
103300,Bargain,2023-01-11,2024-08-30,Store,South,35-44
103301,Regular,2023-02-06,2024-11-19,Web,East,18-24
103302,Regular,2023-01-09,2024-09-06,Web,West,35-44
103303,Bargain,2023-01-14,2024-09-21,Web,South,35-44
103304,Regular,2023-06-28,2024-10-18,App,North,45-54
103305,Value,2023-02-01,2024-05-30,Web,North,25-34
103306,Value,2023-01-11,2024-12-31,App,East,45-54
103307,Value,2023-01-15,2024-11-07,Store,East,25-34
103308,Regular,2023-03-12,2024-11-23,Web,North,25-34
103309,Value,2023-05-18,2024-12-24,Store,West,18-24
103310,Bargain,2023-03-03,2024-12-31,Store,West,25-34
103311,Bargain,2023-01-10,2024-05-03,App,West,45-54
103312,Regular,2023-04-04,2024-11-02,App,South,18-24
103313,Regular,2023-02-04,2023-10-06,App,North,55+
103314,Regular,2023-01-08,2024-05-11,App,North,25-34
103315,Value,2023-01-07,2024-10-29,Web,North,18-24
103316,Regular,2023-02-02,2024-12-31,App,North,55+
103317,Value,2023-01-16,2024-10-30,Web,South,25-34
103318,Value,2023-01-07,2024-03-24,App,North,18-24
103319,Regular,2023-02-03,2024-12-15,Web,West,35-44
103320,Value,2023-01-09,2024-11-05,Web,East,35-44
103321,Regular,2023-02-20,2024-12-17,App,West,25-34
103322,Regular,2023-01-18,2023-10-13,App,North,55+
103323,Bargain,2023-01-21,2024-10-25,App,East,55+
103324,Regular,2023-01-12,2024-11-01,App,East,18-24
103325,Bargain,2023-01-17,2024-01-01,App,East,25-34
103326,Regular,2023-01-22,2024-10-07,Web,South,55+
103327,Bargain,2023-06-02,2024-12-18,App,North,45-54
103328,Regular,2023-03-26,2024-11-29,Web,South,25-34
103329,Regular,2023-02-19,2024-12-28,Web,East,18-24
103330,Bargain,2023-01-27,2024-07-02,App,East,18-24
103331,Regular,2023-01-05,2024-12-08,Web,West,25-34
103332,Value,2023-01-01,2024-09-12,App,North,25-34
103333,Regular,2023-01-20,2024-12-03,App,North,35-44
103334,Regular,2023-03-21,2024-06-09,Web,East,25-34
103335,Regular,2023-01-19,2024-12-16,App,West,45-54
103336,Regular,2023-01-17,2024-08-01,App,East,25-34
103337,Bargain,2023-03-15,2024-03-08,App,North,25-34
103338,Regular,2023-03-09,2024-10-23,Web,South,25-34
103339,Regular,2023-01-16,2024-11-17,App,North,18-24
103340,Regular,2023-01-16,2024-04-25,Web,South,35-44
103341,Bargain,2023-01-30,2024-11-20,Web,South,35-44
103342,Value,2023-01-04,2024-12-25,Web,West,35-44
103343,Value,2023-01-31,2024-10-31,App,East,25-34
103344,Regular,2023-02-11,2024-12-15,App,East,18-24
103345,Regular,2023-03-17,2024-09-03,Store,South,25-34
103346,Regular,2023-01-25,2024-12-11,App,North,25-34
103347,Regular,2023-02-12,2024-06-26,Store,West,25-34
103348,Regular,2023-02-10,2024-05-07,App,North,18-24
103349,Regular,2023-02-12,2023-07-25,Store,West,25-34
103350,Value,2023-01-12,2024-12-07,App,East,25-34
103351,Value,2023-02-01,2024-12-31,App,South,45-54
103352,Value,2023-01-10,2024-11-26,App,West,35-44
103353,Regular,2023-02-08,2024-02-09,Web,South,25-34
103354,Regular,2023-04-22,2024-12-07,Store,South,45-54
103355,Regular,2023-02-13,2024-11-11,Store,North,35-44
103356,Regular,2023-01-13,2024-09-29,Web,South,18-24
103357,Regular,2023-01-21,2024-01-25,Web,West,25-34
103358,Regular,2023-02-19,2024-10-11,App,East,55+
103359,Regular,2023-04-30,2024-03-05,App,North,18-24
103360,Regular,2023-03-02,2024-11-02,App,West,25-34
103361,Regular,2023-01-05,2024-10-28,Web,West,35-44
103362,Regular,2023-02-13,2024-11-22,App,North,25-34
103363,Regular,2023-02-04,2024-10-09,App,West,25-34
103364,Regular,2023-01-02,2024-11-11,App,West,18-24
103365,Regular,2023-01-04,2024-12-05,App,North,35-44
103366,Regular,2023-02-05,2024-10-07,App,South,18-24
103367,Regular,2023-01-26,2024-12-20,App,South,35-44
103368,Value,2023-01-01,2023-12-01,Store,East,35-44
103369,Regular,2023-01-11,2024-10-09,Web,West,35-44
103370,Bargain,2023-02-06,2024-11-30,App,West,25-34
103371,Value,2023-01-18,2024-12-26,App,South,55+
103372,Bargain,2023-01-15,2024-11-01,App,South,25-34
103373,Value,2023-02-26,2024-12-22,Web,North,25-34
103374,Regular,2023-01-12,2024-12-25,App,North,18-24
103375,Regular,2023-01-07,2024-12-21,Web,North,45-54
103376,Value,2023-01-03,2024-12-17,Web,North,25-34
103377,Bargain,2023-03-12,2024-12-31,App,North,18-24
103378,Regular,2023-01-04,2024-12-18,App,West,25-34
103379,Bargain,2023-01-01,2024-12-14,Web,East,45-54
103380,Regular,2023-01-15,2024-11-16,Store,South,18-24
103381,Bargain,2023-01-24,2024-12-02,Web,West,25-34
103382,Bargain,2023-03-08,2023-11-05,Web,North,18-24
103383,Regular,2023-01-01,2024-07-13,App,North,25-34
103384,Regular,2023-01-15,2023-12-28,App,North,25-34
103385,Regular,2023-01-01,2024-11-09,App,North,35-44
103386,Regular,2023-08-27,2024-08-10,App,North,25-34
103387,Bargain,2023-05-20,2024-11-06,App,West,55+
103388,Regular,2023-01-29,2024-11-27,App,North,35-44
103389,Regular,2023-05-01,2024-10-15,App,West,35-44
103390,Value,2023-01-23,2024-12-30,App,East,18-24
103391,Regular,2023-01-02,2024-12-13,Web,South,25-34
103392,Bargain,2023-01-16,2024-08-17,App,West,35-44
