transaction_id,customer_id,order_date,gross_value,items,channel,category,discount_pct,region,payment_method,net_value,customer_segment
40159,102354,2024-06-16,54.37,5,App,Fashion,9.3,South,UPI,49.31,Regular
40160,102354,2024-07-03,37.12,5,Web,Sports,14.21,East,Card,31.84,Regular
40161,102354,2024-09-25,124.43,1,Store,Fashion,9.37,West,UPI,112.77,Regular
40162,102354,2024-12-27,31.58,3,App,Home,6.9,East,Card,29.4,Regular
40163,102355,2023-05-14,32.88,1,Web,Grocery,3.5,North,Card,31.73,Regular
40164,102355,2023-05-25,24.25,3,Web,Grocery,8.95,East,Card,22.07,Regular
40165,102355,2023-08-28,76.25,4,App,Fashion,6.43,West,Card,71.35,Regular
40166,102355,2023-09-15,36.74,2,Web,Beauty,3.82,West,UPI,35.33,Regular
40167,102355,2023-11-03,79.46,3,Web,Sports,8.93,South,Wallet,72.36,Regular
40168,102355,2024-02-18,177.85,4,Web,Grocery,0.0,East,Card,177.85,Regular
40169,102355,2024-04-28,29.6,5,Web,Fashion,2.68,East,Card,28.81,Regular
40170,102355,2024-09-08,77.1,3,Web,Sports,3.05,East,Card,74.75,Regular
40171,102355,2024-12-30,46.69,3,Web,Sports,10.71,South,Card,41.69,Regular
40172,102356,2023-01-30,28.29,2,App,Beauty,4.73,East,UPI,26.95,Regular
40173,102356,2023-02-18,87.48,3,Web,Home,7.08,East,Wallet,81.28,Regular
40174,102356,2023-11-25,57.85,7,App,Beauty,3.95,West,Card,55.56,Regular
40175,102356,2023-11-27,85.59,3,Web,Fashion,0.39,East,Card,85.26,Regular
40176,102356,2023-11-27,13.8,1,Store,Grocery,11.75,West,UPI,12.18,Regular
40177,102356,2024-02-20,21.39,9,App,Fashion,10.22,South,Card,19.2,Regular
40178,102356,2024-04-26,50.16,3,App,Beauty,0.23,East,Card,50.05,Regular
40179,102356,2024-06-21,157.37,3,App,Grocery,6.95,South,COD,146.42,Regular
40180,102356,2024-07-09,89.58,1,App,Electronics,11.52,East,Card,79.26,Regular
40181,102356,2024-09-24,83.54,3,App,Grocery,10.84,North,Wallet,74.49,Regular
40182,102356,2024-10-22,80.2,2,App,Grocery,0.0,East,Card,80.2,Regular
40183,102356,2024-10-29,33.46,3,Web,Electronics,10.66,North,Wallet,29.89,Regular
40184,102357,2023-02-10,33.51,3,App,Grocery,9.08,North,Card,30.47,Regular
40185,102357,2023-03-10,77.18,5,App,Sports,11.6,South,UPI,68.23,Regular
40186,102357,2023-04-21,36.75,4,App,Grocery,18.09,East,Card,30.1,Regular
40187,102357,2023-06-07,30.5,3,Web,Home,0.45,East,Wallet,30.36,Regular
40188,102357,2023-06-23,84.95,8,Store,Home,16.46,North,Card,70.97,Regular
40189,102357,2023-08-04,43.65,2,App,Electronics,6.66,North,Card,40.74,Regular
40190,102357,2023-11-21,23.32,2,Web,Fashion,8.35,West,Card,21.37,Regular
40191,102357,2023-12-18,32.56,3,App,Electronics,6.41,North,Card,30.48,Regular
40192,102357,2023-12-20,89.77,1,App,Fashion,13.11,South,Wallet,78.0,Regular
40193,102357,2024-01-22,33.04,2,App,Home,12.11,North,Wallet,29.04,Regular
40194,102357,2024-01-27,60.71,3,App,Home,11.67,West,Card,53.63,Regular
40195,102357,2024-01-29,43.19,5,App,Electronics,20.2,South,COD,34.46,Regular
40196,102357,2024-03-29,84.95,3,Web,Home,19.07,East,Card,68.76,Regular
40197,102357,2024-05-18,59.99,1,App,Electronics,7.66,West,Card,55.39,Regular
40198,102357,2024-06-09,61.39,3,Web,Fashion,11.02,East,Card,54.62,Regular
40199,102357,2024-08-22,43.92,3,App,Electronics,11.73,West,Card,38.77,Regular
40200,102357,2024-09-12,34.87,1,App,Sports,12.97,North,COD,30.34,Regular
40201,102358,2023-01-11,53.9,5,Web,Electronics,5.25,North,COD,51.06,Bargain
40202,102358,2023-03-12,20.2,1,Web,Beauty,17.76,South,Card,16.61,Bargain
40203,102358,2023-05-02,61.23,2,Web,Home,10.92,West,Card,54.54,Bargain
40204,102358,2023-10-19,34.48,2,Web,Beauty,15.26,West,Wallet,29.22,Bargain
40205,102358,2024-08-06,33.74,1,Web,Beauty,0.0,East,Card,33.74,Bargain
40206,102358,2024-09-08,123.37,3,Web,Home,16.32,East,COD,103.24,Bargain
40207,102358,2024-10-21,23.84,3,Web,Fashion,4.01,West,Card,22.88,Bargain
40208,102359,2023-01-03,59.35,3,Store,Grocery,5.86,West,Card,55.87,Value
40209,102359,2023-01-22,120.9,4,App,Beauty,0.0,East,Card,120.9,Value
40210,102359,2023-01-22,43.64,3,Web,Beauty,8.5,North,Card,39.93,Value
40211,102359,2023-03-21,41.58,2,App,Fashion,8.46,North,Card,38.06,Value
40212,102359,2023-04-04,108.29,2,App,Fashion,0.0,North,Card,108.29,Value
40213,102359,2023-05-04,46.15,1,Web,Electronics,12.62,South,Card,40.32,Value
40214,102359,2023-05-20,51.09,2,App,Grocery,1.97,South,Wallet,50.08,Value
40215,102359,2023-05-31,45.58,3,App,Grocery,3.85,East,Wallet,43.83,Value
40216,102359,2023-05-31,42.54,3,Web,Sports,5.84,East,Card,40.06,Value
40217,102359,2023-06-15,183.24,2,App,Home,0.35,West,UPI,182.6,Value
40218,102359,2023-07-02,98.45,3,Store,Electronics,4.96,North,UPI,93.56,Value
40219,102359,2023-07-08,55.74,3,Web,Home,9.41,West,Card,50.49,Value
40220,102359,2023-08-13,80.76,2,Store,Electronics,3.9,East,COD,77.61,Value
40221,102359,2023-08-21,44.99,4,App,Sports,0.0,North,UPI,44.99,Value
40222,102359,2023-08-22,106.77,1,Web,Grocery,17.52,East,COD,88.06,Value
40223,102359,2023-09-16,28.98,2,App,Beauty,8.02,West,Card,26.66,Value
40224,102359,2023-09-17,67.41,1,Web,Beauty,7.23,East,UPI,62.54,Value
40225,102359,2023-11-02,77.49,5,Web,Home,0.0,East,UPI,77.49,Value
40226,102359,2023-12-23,41.21,3,App,Electronics,9.64,East,Card,37.24,Value
40227,102359,2024-01-20,100.01,1,Store,Electronics,7.92,West,UPI,92.09,Value
40228,102359,2024-01-26,22.96,2,Store,Beauty,0.0,North,Card,22.96,Value
40229,102359,2024-02-07,61.79,3,App,Home,12.03,South,Card,54.36,Value
40230,102359,2024-02-14,43.82,3,App,Home,0.49,North,UPI,43.61,Value
40231,102359,2024-02-23,125.89,1,Web,Home,11.37,East,UPI,111.57,Value
40232,102359,2024-03-26,69.3,3,Web,Home,11.44,West,UPI,61.38,Value
40233,102359,2024-04-18,57.33,2,App,Grocery,2.69,South,Card,55.79,Value
40234,102359,2024-05-11,51.57,3,App,Fashion,0.0,East,Card,51.57,Value
40235,102359,2024-05-12,137.29,5,App,Sports,3.23,East,Card,132.85,Value
40236,102359,2024-05-17,51.1,9,Store,Home,5.4,South,Card,48.34,Value
40237,102359,2024-05-21,92.06,2,Store,Home,7.98,South,Card,84.72,Value
40238,102359,2024-06-16,67.59,6,Web,Sports,0.0,East,Card,67.59,Value
40239,102359,2024-06-26,35.37,1,Web,Home,4.2,North,COD,33.89,Value
40240,102359,2024-06-28,70.39,4,Store,Sports,14.28,South,UPI,60.33,Value
40241,102359,2024-07-15,140.02,3,App,Fashion,0.0,West,Card,140.02,Value
40242,102359,2024-08-02,94.31,2,App,Electronics,6.94,West,Card,87.76,Value
40243,102359,2024-08-15,34.32,3,App,Electronics,3.29,East,Card,33.19,Value
40244,102359,2024-08-22,77.22,3,App,Home,6.96,South,UPI,71.85,Value
40245,102359,2024-08-24,44.51,4,Store,Beauty,4.87,East,UPI,42.35,Value
40246,102359,2024-09-01,103.51,8,App,Home,12.19,East,UPI,90.89,Value
40247,102359,2024-10-20,22.31,4,Web,Grocery,0.0,South,Wallet,22.31,Value
40248,102359,2024-11-10,183.65,5,App,Home,8.38,South,Card,168.25,Value
40249,102359,2024-12-05,21.45,3,App,Sports,0.0,East,UPI,21.45,Value
40250,102360,2023-02-14,54.05,3,Web,Sports,0.0,South,Card,54.05,Bargain
40251,102360,2023-03-26,49.12,2,Web,Home,14.09,East,Card,42.2,Bargain
40252,102360,2023-09-13,21.1,2,App,Beauty,11.25,North,Card,18.72,Bargain
40253,102360,2024-01-04,38.08,3,Web,Fashion,0.0,North,Card,38.08,Bargain
40254,102360,2024-01-24,37.93,3,Store,Electronics,0.04,East,Card,37.91,Bargain
40255,102360,2024-03-01,68.06,3,Web,Fashion,15.33,West,Wallet,57.63,Bargain
40256,102360,2024-03-13,40.22,4,App,Home,8.41,West,Card,36.84,Bargain
40257,102360,2024-12-02,36.23,6,App,Fashion,8.71,North,Wallet,33.08,Bargain
40258,102360,2024-12-30,81.23,5,App,Fashion,9.6,North,Card,73.43,Bargain
40259,102361,2023-01-29,42.86,4,Web,Grocery,5.34,North,Card,40.57,Value
40260,102361,2023-02-04,132.37,2,Web,Grocery,9.29,East,Wallet,120.07,Value
40261,102361,2023-02-11,47.89,3,App,Fashion,3.84,South,Card,46.05,Value
40262,102361,2023-02-24,69.39,3,App,Grocery,3.79,North,UPI,66.76,Value
40263,102361,2023-03-19,94.84,2,App,Sports,6.59,North,Card,88.6,Value
40264,102361,2023-03-21,78.7,4,App,Home,19.97,East,Card,62.98,Value
40265,102361,2023-04-11,66.24,3,App,Grocery,8.28,East,Card,60.76,Value
40266,102361,2023-05-02,66.24,2,App,Electronics,0.0,South,Card,66.24,Value
40267,102361,2023-05-06,71.66,2,Web,Grocery,6.8,East,Wallet,66.78,Value
40268,102361,2023-06-06,53.08,1,App,Fashion,9.46,North,Card,48.06,Value
40269,102361,2023-07-24,71.24,2,App,Beauty,3.55,North,UPI,68.71,Value
40270,102361,2023-08-14,70.86,1,Web,Sports,2.08,North,Wallet,69.39,Value
40271,102361,2023-09-17,78.97,5,Web,Electronics,9.7,North,COD,71.31,Value
40272,102361,2023-10-01,48.31,1,App,Sports,5.18,West,Wallet,45.81,Value
40273,102361,2023-10-27,40.45,3,App,Sports,1.64,South,Wallet,39.79,Value
40274,102361,2023-10-30,48.56,4,Web,Sports,0.0,East,Card,48.56,Value
40275,102361,2023-11-14,80.21,2,Web,Fashion,9.83,East,Card,72.32,Value
40276,102361,2023-12-12,44.73,5,App,Sports,0.0,South,Wallet,44.73,Value
40277,102361,2023-12-17,137.61,2,Web,Sports,11.23,North,Card,122.16,Value
40278,102361,2023-12-31,72.12,2,Web,Fashion,0.0,North,Card,72.12,Value
40279,102361,2024-02-17,114.66,5,App,Home,4.64,North,UPI,109.34,Value
40280,102361,2024-02-26,23.89,3,App,Grocery,7.9,West,UPI,22.0,Value
40281,102361,2024-03-08,113.97,6,App,Sports,0.0,East,UPI,113.97,Value
40282,102361,2024-03-10,147.63,4,App,Fashion,0.0,West,Card,147.63,Value
40283,102361,2024-03-18,155.54,3,App,Grocery,11.19,West,UPI,138.13,Value
40284,102361,2024-03-24,159.55,2,App,Beauty,0.74,West,Wallet,158.37,Value
40285,102361,2024-04-05,33.42,4,App,Sports,0.29,North,Card,33.32,Value
40286,102361,2024-05-01,75.3,3,Web,Home,9.83,North,Wallet,67.9,Value
40287,102361,2024-05-06,137.73,3,App,Fashion,6.3,West,UPI,129.06,Value
40288,102361,2024-05-10,98.33,6,Web,Electronics,11.69,East,Card,86.84,Value
40289,102361,2024-07-16,54.75,7,Web,Beauty,0.0,West,UPI,54.75,Value
40290,102361,2024-08-10,70.39,4,App,Electronics,10.71,North,UPI,62.85,Value
40291,102361,2024-09-02,58.46,2,Web,Electronics,14.54,South,Card,49.96,Value
40292,102361,2024-09-19,38.04,4,App,Electronics,0.0,West,UPI,38.04,Value
40293,102361,2024-09-23,66.34,2,App,Electronics,6.3,East,Card,62.16,Value
40294,102361,2024-10-03,54.33,4,Web,Grocery,11.2,West,Card,48.25,Value
40295,102361,2024-11-17,98.93,2,Web,Grocery,6.39,South,Card,92.61,Value
40296,102361,2024-11-19,161.97,2,App,Home,0.0,West,COD,161.97,Value
40297,102361,2024-11-26,68.65,4,Web,Electronics,6.0,South,Card,64.52,Value
40298,102361,2024-11-29,209.59,3,Web,Electronics,9.17,North,Card,190.38,Value
40299,102361,2024-12-02,70.69,1,App,Beauty,16.19,West,Card,59.24,Value
40300,102362,2023-05-09,59.55,6,Web,Beauty,16.02,North,UPI,50.01,Regular
40301,102362,2023-05-09,89.58,7,Web,Grocery,7.09,South,Card,83.22,Regular
40302,102362,2023-06-16,86.37,3,App,Home,0.1,South,Card,86.28,Regular
40303,102362,2023-07-31,41.18,2,App,Sports,22.66,North,Wallet,31.84,Regular
40304,102362,2023-09-07,30.15,2,Store,Grocery,13.34,North,Wallet,26.13,Regular
40305,102362,2023-09-24,32.95,2,Web,Sports,4.23,South,Wallet,31.56,Regular
40306,102362,2024-01-28,50.07,5,Web,Beauty,4.85,East,Card,47.65,Regular
40307,102362,2024-03-03,59.1,3,App,Home,2.18,West,Card,57.81,Regular
40308,102362,2024-04-13,30.1,4,Web,Fashion,11.53,South,Wallet,26.63,Regular
40309,102362,2024-04-26,43.18,2,Web,Fashion,0.0,West,Card,43.18,Regular
40310,102362,2024-07-06,37.39,5,App,Beauty,3.87,East,Card,35.94,Regular
40311,102362,2024-07-12,43.53,1,App,Beauty,1.79,West,UPI,42.75,Regular
40312,102362,2024-07-23,100.28,2,Store,Electronics,19.51,West,UPI,80.71,Regular
40313,102362,2024-08-14,71.38,3,Web,Electronics,5.97,South,Card,67.12,Regular
40314,102362,2024-08-24,44.02,3,Store,Fashion,10.93,South,Card,39.21,Regular
40315,102362,2024-10-06,133.6,3,Web,Grocery,11.45,West,Wallet,118.29,Regular
40316,102362,2024-12-18,55.08,5,App,Grocery,0.0,East,Card,55.08,Regular
40317,102363,2023-04-16,64.07,2,Store,Fashion,7.42,West,UPI,59.31,Bargain
40318,102363,2023-04-17,28.52,2,App,Home,8.72,North,Card,26.03,Bargain
40319,102363,2023-04-25,44.38,2,App,Beauty,4.71,East,Card,42.29,Bargain
40320,102363,2023-04-30,79.84,4,App,Beauty,16.88,West,Card,66.36,Bargain
40321,102363,2023-05-25,25.11,5,Web,Home,11.9,West,Card,22.13,Bargain
40322,102363,2023-06-14,54.89,2,App,Home,6.79,South,COD,51.17,Bargain
40323,102363,2023-07-16,38.65,6,Web,Beauty,14.48,North,Card,33.05,Bargain
40324,102363,2023-08-07,23.92,2,Web,Home,13.37,North,Card,20.72,Bargain
40325,102363,2023-10-03,41.09,3,Web,Grocery,10.85,North,UPI,36.63,Bargain
40326,102363,2023-10-19,67.73,3,Web,Fashion,13.45,South,UPI,58.62,Bargain
40327,102363,2023-10-31,100.08,4,Web,Sports,5.75,East,Wallet,94.33,Bargain
40328,102363,2024-01-31,62.97,5,Store,Beauty,12.58,South,UPI,55.05,Bargain
40329,102363,2024-02-07,9.36,2,Web,Beauty,4.86,North,Wallet,8.9,Bargain
40330,102363,2024-03-04,47.97,4,Web,Home,0.0,South,Card,47.97,Bargain
40331,102363,2024-03-22,50.06,2,Store,Beauty,7.01,West,UPI,46.55,Bargain
40332,102363,2024-11-27,29.99,4,Web,Electronics,19.09,North,UPI,24.26,Bargain
40333,102364,2023-01-15,58.56,2,Web,Electronics,8.05,West,Card,53.84,Regular
40334,102364,2023-04-19,77.09,1,App,Beauty,2.89,South,Card,74.86,Regular
40335,102364,2023-06-24,60.32,2,Web,Home,0.19,West,UPI,60.2,Regular
40336,102364,2023-07-21,92.13,3,App,Beauty,5.97,East,Card,86.63,Regular
40337,102364,2023-08-26,69.26,3,App,Grocery,4.05,East,Wallet,66.46,Regular
40338,102364,2023-11-09,81.24,3,Store,Electronics,0.0,West,Card,81.24,Regular
40339,102364,2024-01-14,58.75,5,App,Fashion,0.63,West,Card,58.37,Regular
40340,102365,2023-02-07,55.03,6,App,Fashion,9.41,North,UPI,49.85,Regular
40341,102365,2023-02-28,50.18,4,Store,Electronics,7.94,South,UPI,46.2,Regular
40342,102365,2023-03-24,35.32,5,Web,Sports,13.81,South,UPI,30.44,Regular
40343,102365,2023-04-12,39.85,3,App,Home,0.0,West,UPI,39.85,Regular
40344,102365,2023-05-03,45.87,5,App,Electronics,0.0,East,Card,45.87,Regular
40345,102365,2023-06-25,100.97,5,Web,Beauty,3.5,West,Card,97.43,Regular
40346,102365,2023-08-16,33.67,5,Web,Grocery,11.32,West,UPI,29.86,Regular
40347,102365,2023-11-01,96.47,2,App,Beauty,4.52,South,COD,92.11,Regular
40348,102365,2023-11-22,33.58,2,Store,Electronics,10.12,North,Card,30.18,Regular
40349,102365,2023-12-26,35.45,2,Store,Grocery,8.59,South,UPI,32.41,Regular
40350,102365,2023-12-31,133.83,5,App,Grocery,10.83,West,UPI,119.34,Regular
40351,102365,2024-01-05,73.11,2,Web,Grocery,1.57,East,UPI,71.97,Regular
40352,102365,2024-03-21,27.68,2,App,Electronics,0.0,East,UPI,27.68,Regular
40353,102366,2023-01-23,85.16,3,Store,Fashion,9.82,North,Card,76.8,Regular
40354,102366,2023-06-16,118.44,2,App,Beauty,17.65,East,Card,97.53,Regular
40355,102366,2023-06-28,66.81,3,Store,Fashion,3.56,South,UPI,64.43,Regular
40356,102366,2023-08-25,60.45,2,App,Beauty,9.26,North,Card,54.86,Regular
40357,102366,2023-09-16,48.23,2,Store,Sports,4.2,East,Wallet,46.2,Regular
40358,102366,2023-10-27,25.14,3,Web,Grocery,1.56,North,UPI,24.75,Regular
40359,102367,2023-01-29,66.7,3,App,Fashion,7.99,East,UPI,61.37,Regular
40360,102367,2023-03-03,44.81,1,Web,Fashion,0.0,South,Card,44.81,Regular
40361,102367,2023-03-21,55.62,3,App,Home,0.2,West,Card,55.51,Regular
40362,102367,2023-05-19,93.14,2,Store,Electronics,5.87,North,UPI,87.67,Regular
40363,102367,2023-06-01,40.79,3,App,Grocery,0.0,South,Card,40.79,Regular
40364,102367,2023-06-28,66.05,5,App,Fashion,3.15,East,Card,63.97,Regular
40365,102367,2023-09-09,64.1,2,Store,Electronics,6.53,East,UPI,59.91,Regular
40366,102367,2023-12-21,27.06,4,Web,Sports,8.41,East,Card,24.78,Regular
40367,102367,2024-01-07,85.09,4,App,Beauty,7.23,West,Card,78.94,Regular
40368,102367,2024-01-08,30.96,5,Web,Electronics,11.47,East,Wallet,27.41,Regular
40369,102367,2024-01-15,34.98,2,App,Sports,22.33,South,Wallet,27.17,Regular
40370,102367,2024-03-10,146.95,2,Web,Home,4.43,West,UPI,140.44,Regular
40371,102367,2024-08-28,151.82,3,Web,Home,1.71,North,UPI,149.22,Regular
40372,102367,2024-09-03,78.79,2,App,Sports,6.24,South,COD,73.88,Regular
40373,102367,2024-09-12,41.5,1,App,Sports,12.81,South,UPI,36.19,Regular
40374,102367,2024-10-09,41.24,5,App,Electronics,19.03,East,Card,33.39,Regular
40375,102367,2024-10-29,172.82,1,Web,Fashion,1.2,West,UPI,170.74,Regular
40376,102367,2024-11-06,91.46,3,App,Sports,10.94,West,COD,81.46,Regular
40377,102367,2024-12-30,54.8,2,App,Fashion,12.7,South,Card,47.84,Regular
40378,102368,2023-01-06,35.9,1,Web,Sports,7.07,West,UPI,33.36,Regular
40379,102368,2023-02-20,53.88,1,Store,Fashion,9.08,East,COD,48.99,Regular
40380,102368,2023-02-27,61.88,4,App,Home,12.38,North,UPI,54.22,Regular
40381,102368,2023-06-27,28.24,2,App,Fashion,13.21,West,Card,24.51,Regular
40382,102368,2023-07-27,25.01,4,Web,Fashion,20.08,West,UPI,19.99,Regular
40383,102368,2023-11-25,50.94,2,Store,Electronics,12.89,South,UPI,44.37,Regular
40384,102368,2024-03-01,59.26,3,App,Home,8.92,West,Card,53.97,Regular
40385,102368,2024-05-24,26.68,3,Web,Fashion,0.0,South,COD,26.68,Regular
40386,102368,2024-06-16,46.7,3,App,Fashion,4.27,North,Card,44.71,Regular
40387,102368,2024-07-01,29.26,3,Store,Electronics,13.89,South,UPI,25.19,Regular
40388,102368,2024-09-30,151.76,3,Web,Fashion,0.0,North,COD,151.76,Regular
40389,102368,2024-12-12,85.87,1,Web,Home,18.78,South,Wallet,69.75,Regular
40390,102368,2024-12-28,81.4,4,Web,Beauty,0.0,South,Card,81.4,Regular
40391,102369,2023-01-30,64.98,6,Web,Fashion,12.77,East,Wallet,56.68,Regular
40392,102369,2023-02-10,75.7,1,Web,Home,10.67,West,COD,67.63,Regular
40393,102369,2023-03-05,63.82,3,Web,Home,21.06,North,Card,50.38,Regular
40394,102369,2023-05-22,126.05,1,Web,Fashion,9.69,South,UPI,113.83,Regular
40395,102369,2023-07-20,40.86,3,Store,Electronics,4.4,South,COD,39.06,Regular
40396,102369,2023-10-07,24.51,4,Web,Home,2.89,West,Card,23.8,Regular
40397,102369,2023-11-12,25.95,6,Web,Home,3.46,East,Card,25.05,Regular
40398,102369,2023-11-17,62.97,2,App,Electronics,5.37,North,Wallet,59.59,Regular
40399,102369,2023-12-05,28.09,6,Web,Home,4.57,East,UPI,26.81,Regular
40400,102369,2024-02-07,33.65,2,Web,Fashion,7.16,North,Wallet,31.24,Regular
40401,102369,2024-03-03,83.26,4,Web,Sports,16.95,South,Card,69.14,Regular
40402,102369,2024-03-09,27.06,2,App,Grocery,9.48,South,Card,24.5,Regular
40403,102369,2024-04-13,30.81,4,Web,Home,0.87,South,Card,30.54,Regular
40404,102369,2024-06-24,74.51,2,Web,Home,6.65,North,Card,69.55,Regular
40405,102369,2024-06-25,78.13,4,App,Fashion,3.0,South,UPI,75.79,Regular
40406,102369,2024-08-19,37.89,5,Web,Grocery,0.0,South,Wallet,37.89,Regular
40407,102369,2024-10-05,60.49,1,App,Electronics,13.88,West,Card,52.09,Regular
40408,102369,2024-10-15,18.39,4,App,Electronics,4.45,East,Card,17.57,Regular
40409,102370,2023-03-10,29.8,3,App,Grocery,2.15,North,UPI,29.15,Regular
40410,102370,2023-03-28,126.15,3,App,Fashion,8.22,West,UPI,115.78,Regular
40411,102370,2023-05-02,57.73,4,Web,Grocery,0.1,East,Card,57.67,Regular
40412,102370,2023-11-08,25.06,3,App,Home,8.88,South,Wallet,22.84,Regular
40413,102370,2023-11-11,99.74,3,Web,Electronics,3.85,South,Card,95.9,Regular
40414,102370,2023-12-19,86.82,4,Web,Grocery,4.53,East,Card,82.89,Regular
40415,102370,2023-12-25,45.35,5,App,Home,10.52,South,UPI,40.58,Regular
40416,102370,2024-01-22,73.05,3,Web,Grocery,3.09,East,COD,70.79,Regular
40417,102371,2023-07-01,50.09,4,Web,Grocery,16.61,North,COD,41.77,Regular
40418,102371,2023-07-06,39.82,3,App,Sports,2.64,West,Wallet,38.77,Regular
40419,102371,2023-07-12,57.29,5,Web,Fashion,2.38,North,Wallet,55.93,Regular
40420,102371,2023-10-10,48.56,1,App,Fashion,6.06,North,UPI,45.62,Regular
40421,102371,2023-11-07,16.71,4,Web,Home,11.09,North,UPI,14.86,Regular
40422,102371,2023-11-15,59.61,6,Store,Fashion,6.64,North,Card,55.65,Regular
40423,102371,2023-12-02,79.25,1,App,Electronics,0.0,South,Wallet,79.25,Regular
40424,102371,2024-02-29,77.19,4,App,Grocery,6.08,South,UPI,72.5,Regular
40425,102371,2024-03-12,31.27,2,Web,Home,1.12,South,Card,30.92,Regular
40426,102371,2024-03-13,45.39,1,App,Grocery,3.32,South,COD,43.88,Regular
40427,102371,2024-04-15,20.26,3,Store,Beauty,13.32,North,Card,17.57,Regular
40428,102371,2024-06-28,61.43,6,App,Beauty,9.51,South,UPI,55.59,Regular
40429,102371,2024-07-08,94.32,4,App,Grocery,0.0,East,Card,94.32,Regular
40430,102371,2024-09-14,25.87,2,Store,Home,1.84,East,Card,25.39,Regular
40431,102371,2024-09-23,19.5,3,App,Electronics,8.54,North,UPI,17.83,Regular
40432,102371,2024-09-27,77.61,2,Web,Grocery,17.56,South,Card,63.98,Regular
40433,102371,2024-09-30,226.45,2,Web,Home,9.28,East,Card,205.43,Regular
40434,102371,2024-10-16,37.25,2,Store,Beauty,12.65,East,Wallet,32.54,Regular
40435,102371,2024-12-29,21.48,2,App,Grocery,8.66,North,Card,19.62,Regular
40436,102372,2023-04-21,43.36,3,Web,Home,19.79,West,Card,34.78,Regular
40437,102372,2023-04-27,60.01,3,Store,Electronics,7.87,North,UPI,55.28,Regular
40438,102372,2023-04-29,48.52,4,App,Electronics,6.25,East,Card,45.49,Regular
40439,102372,2023-05-01,102.34,5,Web,Electronics,0.0,East,COD,102.34,Regular
40440,102372,2023-08-27,48.64,2,App,Beauty,13.28,South,Card,42.18,Regular
40441,102372,2024-01-06,72.74,1,App,Home,10.54,South,Wallet,65.07,Regular
40442,102372,2024-02-16,58.81,4,Web,Home,2.86,West,UPI,57.12,Regular
40443,102372,2024-03-17,65.02,2,Web,Grocery,10.46,East,Card,58.21,Regular
40444,102372,2024-05-03,59.38,3,Store,Beauty,0.0,West,Card,59.38,Regular
40445,102372,2024-06-05,39.41,3,App,Home,9.01,South,Card,35.86,Regular
40446,102372,2024-06-29,63.34,1,Store,Beauty,8.87,South,UPI,57.72,Regular
40447,102372,2024-07-04,189.0,1,Store,Home,8.66,North,Wallet,172.63,Regular
40448,102372,2024-08-03,49.11,2,App,Sports,8.61,West,COD,44.88,Regular
40449,102372,2024-11-01,117.88,1,App,Fashion,24.29,East,Card,89.25,Regular
40450,102372,2024-12-12,23.8,4,App,Fashion,16.49,West,Wallet,19.88,Regular
40451,102373,2023-02-05,135.04,8,Web,Beauty,15.68,East,UPI,113.86,Regular
40452,102373,2023-03-03,42.9,3,Web,Home,15.33,West,Card,36.33,Regular
40453,102373,2023-03-19,43.3,3,App,Electronics,9.02,East,UPI,39.39,Regular
